1164,919829.1136,2717161.436,1382,921132.3813,2717254.37,56,1309.189894,1309.189894,0,TRUE,85.92120891,TRUE,111
1382,921132.3813,2717254.37,1164,919829.1136,2717161.436,56,1309.189894,1309.189894,0,FALSE,265.9212089,TRUE,111
1382,921132.3813,2717254.37,1510,922240.6386,2717674.492,57,1209.60134,1209.60134,0,TRUE,69.23912926,TRUE,114
1510,922240.6386,2717674.492,1382,921132.3813,2717254.37,57,1209.60134,1209.60134,0,FALSE,249.2391293,TRUE,114
1510,922240.6386,2717674.492,1559,922465.0093,2717837.967,58,277.6079764,277.6079764,0,TRUE,53.92321801,TRUE,115
1559,922465.0093,2717837.967,1510,922240.6386,2717674.492,58,277.6079764,277.6079764,0,FALSE,233.923218,TRUE,115
1559,922465.0093,2717837.967,1665,923402.9886,2718303.995,59,1049.482865,1049.482865,0,TRUE,63.57982052,TRUE,118
1665,923402.9886,2718303.995,1559,922465.0093,2717837.967,59,1049.482865,1049.482865,0,FALSE,243.5798205,TRUE,118
1665,923402.9886,2718303.995,1709,923610.623,2718500.971,60,286.9056189,286.9056189,0,TRUE,46.50897262,TRUE,119
1709,923610.623,2718500.971,1665,923402.9886,2718303.995,60,286.9056189,286.9056189,0,FALSE,226.5089726,TRUE,119
1709,923610.623,2718500.971,1726,923759.498,2718728.412,61,272.2229547,272.2229547,0,TRUE,33.20742645,TRUE,122
1726,923759.498,2718728.412,1709,923610.623,2718500.971,61,272.2229547,272.2229547,0,FALSE,213.2074264,TRUE,122
1726,923759.498,2718728.412,1750,923926.8318,2719018.144,62,334.6606949,334.6606949,0,TRUE,30.00840331,TRUE,123
1750,923926.8318,2719018.144,1726,923759.498,2718728.412,62,334.6606949,334.6606949,0,FALSE,210.0084033,TRUE,123
1750,923926.8318,2719018.144,1997,925573.6489,2721099.702,63,2655.466337,2655.466337,0,TRUE,38.34916266,TRUE,126
1997,925573.6489,2721099.702,1750,923926.8318,2719018.144,63,2655.466337,2655.466337,0,FALSE,218.3491627,TRUE,126
142,913788.7994,2716612.788,147,913820.3369,2716701.217,64,94.34774936,94.34774936,0,TRUE,19.62828992,TRUE,127
147,913820.3369,2716701.217,142,913788.7994,2716612.788,64,94.34774936,94.34774936,0,FALSE,199.6282899,TRUE,127
147,913820.3369,2716701.217,154,913864.7973,2716862.523,65,168.0962152,168.0962152,0,TRUE,15.40972675,TRUE,130
